Key	Parent key	Code	TitleEn									Title
109646	109644	92111502	Peace keeping operations									عملیات حفظ صلح
109647	109644	92111503	Cease fire agreements or truce supervision									قراردادهای آتش‌بس یا نظارت بر ترک مخاصمه
109648	109644	92111504	Fact finding missions									ماموریت‌های حقیقت‌یاب
109649	109644	92111505	War prevention strategies									استراتژی‌های پیشگیری از جنگ
109650	109644	92111506	Counterterrorism									مقابله با تروریسم
109651	109644	92111507	Embargoes									تحریم‌ها
109652	107431	92111600	Disarmament									خلع سلاح
109653	109652	92111601	Arms limitations									محدودیت‌های تسلیحاتی
109654	109652	92111602	Conventional arms disarmament									خلع سلاح متعارف
109655	109652	92111603	Nuclear freezes or disarmament									توقف یا خلع سلاح هسته‌ای
109656	109652	92111604	Weapons destruction									انهدام سلاح‌ها
109657	109652	92111605	Disarmament negotiations or agreements									مذاکرات یا توافقات خلع سلاح
109658	109652	92111606	Mutual or balanced force reductions									کاهش نیروهای متقابل یا متوازن
109659	107431	92111700	Military science and research									علوم و تحقیقات نظامی
109668	107431	92111800	Military personnel and discipline									پرسنل نظامی و انضباط
109679	107431	92111900	Military policy									سیاست نظامی
109685	107431	92112000	Military zones									مناطق نظامی
109690	107431	92112100	Nuclear warfare									جنگ هسته‌ای
109694	107431	92112200	Military tactics									تاکتیک‌های نظامی
109702	107431	92112300	Military bases									پایگاه‌های نظامی
109706	107431	92112400	Armed conflicts and incidents									درگیری‌ها و حوادث مسلحانه
109712	107432	92121500	Guard services									خدمات نگهبانی
109714	109712	92121502	Burglary protection services									خدمات حفاظت از سرقت
109715	109712	92121503	Guard dog rental									اجاره سگ نگهبان
109716	109712	92121504	Security guard services									خدمات نگهبان امنیتی
109717	107432	92121600	Detective services									خدمات کارآگاهی
109718	109717	92121601	Detective agencies									آژانس‌های کارآگاهی
109719	109717	92121602	Fingerprint services									خدمات انگشت‌نگاری
109720	109717	92121603	Lie detection services									خدمات دروغ‌سنجی
109721	109717	92121604	Private investigation services									خدمات تحقیقات خصوصی
109722	107432	92121700	Security systems services									خدمات سیستم‌های امنیتی
109723	109722	92121701	Surveillance or alarm maintenance or monitoring									نگهداری یا پایش نظارتی یا دزدگیر
109724	109722	92121702	Fire alarm maintenance or monitoring									نگهداری یا پایش اعلام حریق
109727	107434	93101500	Political bodies									نهادهای سیاسی
109731	109727	93101504	Political legislature services									خدمات قوه مقننه
109734	107434	93101600	Political officials									مقامات سیاسی
109735	109734	93101601	Cabinet officers services									خدمات اعضای کابینه
109736	109734	93101602	Governors services									خدمات استانداران
109737	109734	93101603	Heads of states services									خدمات سران کشورها
109738	109734	93101604	Presidential services									خدمات ریاست جمهوری
109739	109734	93101605	Prime ministers services									خدمات نخست وزیران
109741	109734	93101607	Statesmen services									خدمات دولتمردان
109742	109734	93101608	Parliament members services									خدمات نمایندگان مجلس
109743	107434	93101700	Legislative bodies and practice									نهادهای قانون‌گذاری و رویه
109744	109743	93101701	National council services									خدمات شورای ملی
109745	109743	93101702	Corporate states									دولت‌های شرکتی
109746	109743	93101703	Bill drafting services									خدمات تدوین لایحه
109747	109743	93101704	Legislative hearings services									خدمات جلسات قانون‌گذاری
109748	109743	93101705	Intelligence services									خدمات اطلاعاتی
109749	109743	93101706	Legislators services									خدمات قانون‌گذاران
109750	109743	93101707	Parliamentary practice services									خدمات رویه پارلمانی
109751	107435	93111500	Political movements									جنبش‌های سیاسی
109752	109751	93111501	Extremist movements									جنبش‌های افراطی
109753	109751	93111502	Peace movements									جنبش‌های صلح
